year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2016,CHE,FIN,7108,17686705.37,0.026
2016,CHE,FRA,7108,677092495.44,1.0
2016,CHE,GBR,7108,4374353813.14,6.5
2016,CHE,GRC,7108,4136861.07,0.0061
2016,CHE,HUN,7108,1781.88,0.0000026
2016,CHE,IRL,7108,402336.86,0.00060
2016,CHE,ITA,7108,1499079654.38,2.2
2016,CHE,LTU,7108,399319.78,0.00059
2016,CHE,LVA,7108,8820671.89,0.013
2016,CHE,MDA,7108,14208,0.000021
2016,CHE,NLD,7108,14371,0.000021
2016,CHE,NOR,7108,12836.23,0.000019
2016,CHE,POL,7108,8351971.89,0.012
2016,CHE,PRT,7108,116233.51,0.00017
2016,CHE,ROU,7108,1618940,0.0024
2016,CHE,RUS,7108,44499.99,0.000066
2016,CHE,SRB,7108,6943.95,0.000010
2016,CHE,SVK,7108,1129131.76,0.0017
2016,CHE,SVN,7108,235488,0.00035
2016,CHE,SWE,7108,5589328.86,0.0083
2016,CHE,UKR,7108,3976772,0.0059
2016,CHE,CAN,7108,26215547.51,0.039
2016,CHE,CRI,7108,17240,0.000026
2016,CHE,CYM,7108,1745530,0.0026
2016,CHE,PAN,7108,617168,0.00092
2016,CHE,USA,7108,3234145916.14,4.8
2016,CHE,AUS,7108,143562754.39,0.21
2016,CHE,NZL,7108,5042868.67,0.0075
2016,CHE,COL,7108,6508,0.0000097
2015,CHE,EGY,7108,85879258.77,0.13
2015,CHE,MUS,7108,2445448,0.0037
2015,CHE,TUN,7108,11447247.15,0.018
2015,CHE,ARE,7108,1937080176,3.0
2015,CHE,ARM,7108,17134438.7,0.026
2015,CHE,BHR,7108,20798111,0.032
2015,CHE,BRN,7108,1085415,0.0017
2015,CHE,CHN,7108,10881518149,17
2015,CHE,GEO,7108,1981,0.0000030
2015,CHE,HKG,7108,14988530940.7,23
2015,CHE,IND,7108,19165143437,29
2015,CHE,IRN,7108,479767826,0.73
2015,CHE,IRQ,7108,38360359,0.059
2015,CHE,ISR,7108,809949.49,0.0012
2015,CHE,JOR,7108,510228869.83,0.78
2015,CHE,JPN,7108,74752390.9,0.11
2015,CHE,KOR,7108,169414564.81,0.26
2015,CHE,KWT,7108,64337604,0.098
2015,CHE,LBN,7108,195353514,0.30
2015,CHE,LKA,7108,21097257.95,0.032
2015,CHE,MAC,7108,38199,0.000058
2015,CHE,MYS,7108,993473267.99,1.5
2015,CHE,NPL,7108,7318047,0.011
2015,CHE,OMN,7108,4224222.54,0.0065
2015,CHE,PHL,7108,1547.3,0.0000024
2015,CHE,QAT,7108,204021739,0.31
2015,CHE,SAU,7108,2017348198.4,3.1
2015,CHE,SGP,7108,1988721159.68,3.0
2015,CHE,THA,7108,2361787958.91,3.6
2015,CHE,TJK,7108,37690924,0.058
2015,CHE,TUR,7108,613817350.79,0.94
2015,CHE,VNM,7108,830820,0.0013
2015,CHE,XXB,7108,232655230.11,0.36
2015,CHE,ALB,7108,497429,0.00076
2015,CHE,AUT,7108,1897157938.95,2.9
2015,CHE,BGR,7108,1073300.64,0.0016
2015,CHE,BLR,7108,2625968,0.0040
2015,CHE,BLX,7108,75181951.77,0.12
2015,CHE,CZE,7108,92713577.71,0.14
2015,CHE,DEU,7108,2230938293.58,3.4
2015,CHE,DNK,7108,65980.62,0.00010
2015,CHE,ESP,7108,6335252.74,0.0097
2015,CHE,EST,7108,49215979.79,0.075
2015,CHE,FIN,7108,13873751.89,0.021
2015,CHE,FRA,7108,713404227.02,1.1
2015,CHE,GBR,7108,911677217.61,1.4
2015,CHE,GRC,7108,1889590.33,0.0029
2015,CHE,HUN,7108,10106.3,0.000015
2015,CHE,IRL,7108,59055.25,0.000090
2015,CHE,ITA,7108,1527045206.21,2.3
2015,CHE,LTU,7108,29247.14,0.000045
2015,CHE,LVA,7108,13152935.01,0.020
2015,CHE,MDA,7108,37122,0.000057
2015,CHE,MLT,7108,19622,0.000030
2015,CHE,NLD,7108,104848.31,0.00016
2015,CHE,NOR,7108,55276.38,0.000085
2015,CHE,POL,7108,7920027.32,0.012
2015,CHE,PRT,7108,71013.52,0.00011
2015,CHE,ROU,7108,1927434,0.0030
2015,CHE,RUS,7108,60788138.66,0.093
2015,CHE,SRB,7108,26805,0.000041
2015,CHE,SVK,7108,959091.96,0.0015
2015,CHE,SVN,7108,20922164.1,0.032
2015,CHE,SWE,7108,5622482.63,0.0086
2015,CHE,UKR,7108,9284196.46,0.014
2015,CHE,CAN,7108,24215426.09,0.037
2015,CHE,CRI,7108,13632,0.000021
2015,CHE,MEX,7108,158439.08,0.00024
2015,CHE,PAN,7108,1444460.28,0.0022
2015,CHE,USA,7108,382257533.25,0.59
2015,CHE,AUS,7108,146604383.41,0.22
2015,CHE,NZL,7108,2216160,0.0034
2015,CHE,CHL,7108,41376.86,0.000063
2015,CHE,COL,7108,7103,0.000011
2014,CHE,EGY,7108,222248051.21,0.33
2014,CHE,MUS,7108,2320386,0.0035
2014,CHE,SYC,7108,41181,0.000062
2014,CHE,TUN,7108,8393192.86,0.013
2014,CHE,ZAF,7108,1579548.01,0.0024
2014,CHE,ARE,7108,3357739825.98,5.0
2014,CHE,ARM,7108,94127854.9,0.14
2014,CHE,AZE,7108,8909744,0.013
2014,CHE,BHR,7108,11434901,0.017
2014,CHE,BRN,7108,802839,0.0012
2014,CHE,CHN,7108,7176271149.1,11
2014,CHE,HKG,7108,14549101564.7,22
2014,CHE,IND,7108,19090292314.8,29
2014,CHE,IRN,7108,264776564,0.40
2014,CHE,ISR,7108,1474953.95,0.0022
2014,CHE,JOR,7108,393400481.4,0.59
2014,CHE,JPN,7108,64775690.65,0.097
2014,CHE,KOR,7108,309278490.3,0.46
2014,CHE,KWT,7108,82108447,0.12
2014,CHE,LAO,7108,7250575,0.011
2014,CHE,LBN,7108,271207652.55,0.41
2014,CHE,LKA,7108,5722893.92,0.0085
2014,CHE,MAC,7108,1331847.91,0.0020
2014,CHE,MYS,7108,1006315685.09,1.5
2014,CHE,OMN,7108,1019249.01,0.0015
2014,CHE,QAT,7108,264506018,0.40
2014,CHE,SAU,7108,2469414038.3,3.7
2014,CHE,SGP,7108,2537633898.77,3.8
2014,CHE,THA,7108,2306219298.7,3.4
2014,CHE,TJK,7108,112517453,0.17
2014,CHE,TUR,7108,2712802455,4.1
2014,CHE,VNM,7108,1217823.11,0.0018
2014,CHE,XXB,7108,306135036.21,0.46
2014,CHE,AND,7108,20474839,0.031
2014,CHE,AUT,7108,1738642036.31,2.6
2014,CHE,BGR,7108,8227737.92,0.012
2014,CHE,BLR,7108,7927697,0.012
2014,CHE,BLX,7108,58600919.8,0.088
2014,CHE,CZE,7108,87615895.81,0.13
2014,CHE,DEU,7108,3056947909.9,4.6
2014,CHE,DNK,7108,36287.84,0.000054
2014,CHE,ESP,7108,27734785.92,0.041
2014,CHE,EST,7108,50218997.63,0.075
2014,CHE,FIN,7108,15672687.33,0.023
2014,CHE,FRA,7108,562406928.31,0.84
2014,CHE,GBR,7108,861838986.2,1.3
2014,CHE,GRC,7108,500924.16,0.00075
2014,CHE,HRV,7108,302006,0.00045
2014,CHE,HUN,7108,9369.08,0.000014
2014,CHE,IRL,7108,950397.93,0.0014
2014,CHE,ITA,7108,1706209639.73,2.5
2014,CHE,LTU,7108,13679,0.000020
2014,CHE,LVA,7108,839933.46,0.0013
2014,CHE,MDA,7108,16063,0.000024
2014,CHE,NLD,7108,1427181.23,0.0021
2014,CHE,NOR,7108,915262.15,0.0014
2014,CHE,POL,7108,10665614.06,0.016
2014,CHE,PRT,7108,1276990.97,0.0019
2014,CHE,ROU,7108,590788,0.00088
2014,CHE,RUS,7108,75365285.49,0.11
2014,CHE,SVK,7108,543835.31,0.00081
2014,CHE,SVN,7108,13559184.73,0.020
2014,CHE,SWE,7108,1223159.69,0.0018
2014,CHE,UKR,7108,114992790.17,0.17
2014,CHE,CAN,7108,25747675.65,0.038
2014,CHE,CUW,7108,219877,0.00033
2014,CHE,PAN,7108,639728.6,0.00096
2014,CHE,USA,7108,543323933.05,0.81
2014,CHE,AUS,7108,289487520.1,0.43
2014,CHE,NZL,7108,10877870.27,0.016
2014,CHE,PRY,7108,641349,0.00096
2014,CHE,URY,7108,3084340,0.0046
2013,CHE,EGY,7108,560121156,0.60
2013,CHE,MUS,7108,1895472,0.0020
2013,CHE,TUN,7108,4341586,0.0046
2013,CHE,ZAF,7108,4013,0.0000043
2013,CHE,ARE,7108,462752439,0.49
2013,CHE,ARM,7108,128498099.67,0.14
2013,CHE,AZE,7108,53673488,0.057
2013,CHE,BRN,7108,1812991,0.0019
2013,CHE,CHN,7108,113838,0.00012
2013,CHE,CYP,7108,867377,0.00092
2013,CHE,HKG,7108,40992688500.3,44
2013,CHE,IND,7108,20412455968,22
2013,CHE,ISR,7108,1526090.85,0.0016
2013,CHE,JOR,7108,371420351.84,0.39
2013,CHE,JPN,7108,210312366.19,0.22
2013,CHE,KGZ,7108,7977,0.0000085
2013,CHE,KOR,7108,343116168.5,0.36
2013,CHE,KWT,7108,75330579,0.080
2013,CHE,LAO,7108,701896,0.00075
2013,CHE,LBN,7108,380520032,0.40
2013,CHE,LKA,7108,126124587,0.13
2013,CHE,MYS,7108,838855845.98,0.89
2013,CHE,OMN,7108,20242,0.000022
2013,CHE,PHL,7108,19315,0.000021
2013,CHE,QAT,7108,255046589,0.27
2013,CHE,SAU,7108,2985151738,3.2
2013,CHE,SGP,7108,458941222.3,0.49
2013,CHE,THA,7108,7694404924.81,8.2
2013,CHE,TUR,7108,7610306445,8.1
2013,CHE,VNM,7108,334130,0.00036
