year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2016,BRB,ALL,7108,740611.9,0.00021%
2016,CAN,ALL,7108,6415153431.75,1.9%
2016,CRI,ALL,7108,17591142.32,0.0051%
2016,CUW,ALL,7108,545748894,0.16%
2016,CYM,ALL,7108,69792422,0.020%
2016,DMA,ALL,7108,5450,0.0000016%
2016,DOM,ALL,7108,1677359739.16,0.48%
2016,GRD,ALL,7108,3904,0.0000011%
2016,GTM,ALL,7108,103829291,0.030%
2016,HND,ALL,7108,110113799.24,0.032%
2016,JAM,ALL,7108,346083,0.00010%
2016,KNA,ALL,7108,5850,0.0000017%
2016,LCA,ALL,7108,9115,0.0000026%
2016,MAF,ALL,7108,17642476,0.0051%
2016,MEX,ALL,7108,5388283118.25,1.6%
2016,NIC,ALL,7108,409873063,0.12%
2016,PAN,ALL,7108,69338467.1,0.020%
2016,SLV,ALL,7108,46528.3,0.000013%
2016,TTO,ALL,7108,28370,0.0000082%
2016,USA,ALL,7108,19749083172.9,5.7%
2016,VCT,ALL,7108,31763,0.0000092%
2016,VGB,ALL,7108,4241028,0.0012%
2016,AUS,ALL,7108,20498400413.44,5.9%
2016,FJI,ALL,7108,60072911.14,0.017%
2016,FSM,ALL,7108,10639,0.0000031%
2016,NCL,ALL,7108,50370,0.000015%
2016,NZL,ALL,7108,398833171.69,0.12%
2016,PNG,ALL,7108,1971504572,0.57%
2016,PYF,ALL,7108,6362,0.0000018%
2016,SLB,ALL,7108,2452508.23,0.00071%
2016,ARG,ALL,7108,2045755564.32,0.59%
2016,BOL,ALL,7108,745630957.53,0.22%
2016,BRA,ALL,7108,3346202230.9,0.97%
2016,CHL,ALL,7108,866246578.85,0.25%
2016,COL,ALL,7108,1377533398.75,0.40%
2016,ECU,ALL,7108,271670140.26,0.079%
2016,GUY,ALL,7108,865112465.43,0.25%
2016,PER,ALL,7108,6251314569.48,1.8%
2016,PRY,ALL,7108,96057963.03,0.028%
2016,SUR,ALL,7108,1022865911,0.30%
2016,URY,ALL,7108,42677512.92,0.012%
2016,VEN,ALL,7108,2922914223,0.84%



2015,BDI,ALL,7108,13750744,0.0045%
2015,BEN,ALL,7108,48620555.1,0.016%
2015,BFA,ALL,7108,2563453090.11,0.83%
